#t,y
2.464,1.764
2.875,4.944
3.504,18.991
4.874,77.698
6.488,204.41
9.024,484.096
14.012,1076.375
21.756,2065.706
61.182,4312.243
157.562,4892.127
405.77,4497.468
915.764,3644.549
1934.747,2831.749
3911.62,2109.604
9430.23,1414.767
