3.996813e+002,0.000000e+000
4.001635e+002,-3.096427e-002
4.006456e+002,-4.144455e-002
4.011277e+002,-4.942828e-002
4.016098e+002,-5.540711e-002
4.020919e+002,-5.962121e-002
4.025741e+002,-6.223461e-002
4.030562e+002,-6.351751e-002
4.035383e+002,-6.388891e-002
4.040204e+002,-6.389271e-002
4.045026e+002,-6.411966e-002
4.049847e+002,-6.510616e-002
4.054668e+002,-6.714486e-002
4.059489e+002,-7.008476e-002
4.064311e+002,-7.328143e-002
4.069132e+002,-7.587681e-002
4.073953e+002,-7.720400e-002
4.078774e+002,-7.703533e-002
4.083596e+002,-7.559184e-002
4.088417e+002,-7.342035e-002
4.093238e+002,-7.122644e-002
4.098059e+002,-6.962895e-002
4.102881e+002,-6.890597e-002
4.107702e+002,-6.891333e-002
4.112523e+002,-6.923621e-002
4.117344e+002,-6.944641e-002
4.122166e+002,-6.926803e-002
4.126987e+002,-6.859528e-002
4.131808e+002,-6.741516e-002
4.136629e+002,-6.568239e-002
4.141451e+002,-6.320114e-002
4.146272e+002,-5.959007e-002
4.151093e+002,-5.431911e-002
4.155914e+002,-4.675294e-002
4.160736e+002,-3.618054e-002
4.165557e+002,-2.190207e-002
4.170378e+002,-3.596742e-003
4.175200e+002,1.772393e-002
4.180021e+002,3.834931e-002
4.184842e+002,5.195680e-002
4.189663e+002,5.371527e-002
4.194484e+002,4.479546e-002
4.199306e+002,3.056892e-002
4.204127e+002,1.574330e-002
4.208948e+002,2.637943e-003
4.213770e+002,-8.024135e-003
4.218591e+002,-1.612493e-002
4.223412e+002,-2.172325e-002
4.228233e+002,-2.501043e-002
4.233055e+002,-2.641512e-002
4.237876e+002,-2.669808e-002
4.242697e+002,-2.691734e-002
4.247518e+002,-2.817282e-002
4.252339e+002,-3.117283e-002
4.257161e+002,-3.588931e-002
4.261982e+002,-4.160939e-002
4.266803e+002,-4.732928e-002
4.271624e+002,-5.217682e-002
4.276446e+002,-5.562961e-002
4.281267e+002,-5.753699e-002
4.286088e+002,-5.805656e-002
4.290909e+002,-5.755823e-002
4.295731e+002,-5.650066e-002
4.300552e+002,-5.531094e-002
4.305373e+002,-5.429937e-002
4.310194e+002,-5.364349e-002
4.315016e+002,-5.341315e-002
4.319837e+002,-5.359031e-002
4.324658e+002,-5.405945e-002
4.329479e+002,-5.460038e-002
4.334301e+002,-5.491776e-002
4.339122e+002,-5.474368e-002
4.343943e+002,-5.396764e-002
4.348764e+002,-5.274601e-002
4.353586e+002,-5.152803e-002
4.358407e+002,-5.094722e-002
4.363228e+002,-5.155242e-002
4.368049e+002,-5.347297e-002
4.372870e+002,-5.624985e-002
4.377692e+002,-5.899823e-002
4.382513e+002,-6.077122e-002
4.387334e+002,-6.086383e-002
4.392155e+002,-5.894324e-002
4.396977e+002,-5.506971e-002
4.401798e+002,-4.969504e-002
4.406619e+002,-4.363296e-002
4.411440e+002,-3.791982e-002
4.416262e+002,-3.353459e-002
4.421083e+002,-3.108048e-002
4.425904e+002,-3.063024e-002
4.430725e+002,-3.182948e-002
4.435547e+002,-3.412778e-002
4.440368e+002,-3.697595e-002
4.445189e+002,-3.992021e-002
4.450010e+002,-4.263058e-002
4.454832e+002,-4.492005e-002
4.459653e+002,-4.676478e-002
4.464474e+002,-4.830870e-002
4.469295e+002,-4.981831e-002
4.474117e+002,-5.157090e-002
4.478938e+002,-5.369070e-002
4.483759e+002,-5.602501e-002
4.488580e+002,-5.814763e-002
4.493401e+002,-5.951302e-002
4.498223e+002,-5.965916e-002
4.503044e+002,-5.837491e-002
4.507865e+002,-5.580279e-002
4.512687e+002,-5.248050e-002
4.517508e+002,-4.926636e-002
4.522329e+002,-4.705318e-002
4.527150e+002,-4.630693e-002
4.531971e+002,-4.674833e-002
4.536793e+002,-4.746094e-002
4.541614e+002,-4.731929e-002
4.546435e+002,-4.539246e-002
4.551257e+002,-4.116554e-002
4.556078e+002,-3.467423e-002
4.560899e+002,-2.665376e-002
4.565720e+002,-1.861973e-002
4.570542e+002,-1.260210e-002
4.575363e+002,-1.034966e-002
4.580184e+002,-1.240971e-002
4.585005e+002,-1.790491e-002
4.589827e+002,-2.518929e-002
4.594648e+002,-3.270403e-002
4.599469e+002,-3.943185e-002
4.604290e+002,-4.492187e-002
4.609112e+002,-4.913725e-002
4.613933e+002,-5.228699e-002
4.618754e+002,-5.469758e-002
4.623575e+002,-5.670888e-002
4.628397e+002,-5.857754e-002
4.633218e+002,-6.039356e-002
4.638039e+002,-6.204132e-002
4.642860e+002,-6.324161e-002
4.647682e+002,-6.366156e-002
4.652503e+002,-6.304386e-002
4.657324e+002,-6.131626e-002
4.662145e+002,-5.865565e-002
4.666967e+002,-5.548804e-002
4.671788e+002,-5.238768e-002
4.676609e+002,-4.985411e-002
4.681430e+002,-4.805043e-002
4.686252e+002,-4.668920e-002
4.691073e+002,-4.515330e-002
4.695894e+002,-4.277233e-002
4.700715e+002,-3.909601e-002
4.705536e+002,-3.411227e-002
4.710358e+002,-2.841003e-002
4.715179e+002,-2.320183e-002
4.720000e+002,-2.001379e-002
4.724821e+002,-1.998923e-002
4.729643e+002,-2.323182e-002
4.734464e+002,-2.878971e-002
4.739285e+002,-3.526993e-002
4.744106e+002,-4.148711e-002
4.748928e+002,-4.674782e-002
4.753749e+002,-5.081752e-002
4.758570e+002,-5.376480e-002
4.763391e+002,-5.581160e-002
4.768213e+002,-5.722180e-002
4.773034e+002,-5.823631e-002
4.777855e+002,-5.903453e-002
4.782676e+002,-5.971940e-002
4.787498e+002,-6.030775e-002
4.792319e+002,-6.072893e-002
4.797140e+002,-6.083615e-002
4.801961e+002,-6.043825e-002
4.806783e+002,-5.934886e-002
4.811604e+002,-5.744803e-002
4.816425e+002,-5.474172e-002
4.821246e+002,-5.141245e-002
4.826068e+002,-4.783431e-002
4.830889e+002,-4.453388e-002
4.835710e+002,-4.206698e-002
4.840531e+002,-4.086152e-002
4.845352e+002,-4.109932e-002
4.850174e+002,-4.270308e-002
4.854995e+002,-4.540598e-002
4.859816e+002,-4.884297e-002
4.864637e+002,-5.260610e-002
4.869459e+002,-5.627045e-002
4.874280e+002,-5.941493e-002
4.879101e+002,-6.165775e-002
4.883922e+002,-6.270584e-002
4.888744e+002,-6.240776e-002
4.893565e+002,-6.079694e-002
4.898386e+002,-5.811952e-002
4.903207e+002,-5.483326e-002
4.908029e+002,-5.154898e-002
4.912850e+002,-4.890145e-002
4.917671e+002,-4.738201e-002
4.922492e+002,-4.720503e-002
4.927314e+002,-4.827771e-002
4.932135e+002,-5.027658e-002
4.936956e+002,-5.277870e-002
4.941777e+002,-5.538527e-002
4.946599e+002,-5.780017e-002
4.951420e+002,-5.986238e-002
4.956241e+002,-6.153662e-002
4.961062e+002,-6.287301e-002
4.965884e+002,-6.394880e-002
4.970705e+002,-6.480224e-002
4.975526e+002,-6.537654e-002
4.980347e+002,-6.549231e-002
4.985169e+002,-6.487574e-002
4.989990e+002,-6.323144e-002
4.994811e+002,-6.035247e-002
4.999633e+002,-5.623375e-002
5.004454e+002,-5.117697e-002
5.009275e+002,-4.584884e-002
5.014096e+002,-4.121665e-002
5.018917e+002,-3.827669e-002
5.023739e+002,-3.761362e-002
5.028560e+002,-3.906663e-002
5.033381e+002,-4.179577e-002
5.038203e+002,-4.470173e-002
5.043024e+002,-4.687960e-002
5.047845e+002,-4.786995e-002
5.052666e+002,-4.770531e-002
