23.90
46.44
49.58
37.08
93.11
15.05
29.20
72.11
27.08
82.64
11.77
21.55
160.96
45.45
60.52
17.84
109.06
10.33
16.49
19.40
26.61
13.89
10.39
16.68
85.11
37.02
20.11
17.18
34.63
27.68
