1.733999999999999986e+01
5.159000000000000341e+01
4.513000000000000256e+01
4.818999999999999773e+01
4.963000000000000256e+01
2.744000000000000128e+01
4.271999999999999886e+01
1.106200000000000045e+02
5.640999999999999659e+01
1.506000000000000050e+01
1.950000000000000000e+01
1.612999999999999901e+01
9.843999999999999773e+01
1.240600000000000023e+02
4.100000000000000000e+01
5.414999999999999858e+01
6.363000000000000256e+01
2.289999999999999858e+01
3.314999999999999858e+01
2.875000000000000000e+01
1.275000000000000000e+01
3.396999999999999886e+01
5.039999999999999858e+01
3.032000000000000028e+01
4.531000000000000227e+01
2.053000000000000114e+01
2.860000000000000142e+01
5.421999999999999886e+01
6.859999999999999432e+01
7.209000000000000341e+01
1.955999999999999872e+01
1.192199999999999989e+02
3.203000000000000114e+01
1.408100000000000023e+02
2.175000000000000000e+01
2.637000000000000099e+01
5.607000000000000028e+01
3.696999999999999886e+01
2.830999999999999872e+01
1.307800000000000011e+02
4.250000000000000000e+01
3.890999999999999659e+01
4.215999999999999659e+01
2.875000000000000000e+01
4.717999999999999972e+01
2.325600000000000023e+02
4.118999999999999773e+01
4.593999999999999773e+01
1.816000000000000014e+01
4.578999999999999915e+01
62.81
125.32
37.28
22.82
124.69
40.78
94.63
45.47
89.16
20.25
137.82
31.10
28.10
82.25
75.82
27.13
67.94
72.25
